,STATE,COUNTY,PRECINCT,REP,DEM
1089,VA,FLUVANNA COUNTY,301 - FORK UNION,0.0,0.0
1090,VA,FLUVANNA COUNTY,401 - CUNNINGHAM,1038.0,575.0
1091,VA,FLUVANNA COUNTY,501 - RIVANNA,0.0,0.0
1092,VA,FRANKLIN COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1093,VA,FRANKLIN COUNTY,## Provisional,1.0,4.0
1094,VA,FRANKLIN COUNTY,102 - BURNT CHIMNEY,697.0,358.0
1095,VA,FRANKLIN COUNTY,103 - SCRUGGS,0.0,0.0
1096,VA,FRANKLIN COUNTY,201 - GLADE HILL,0.0,0.0
1097,VA,FRANKLIN COUNTY,202 - PENHOOK,0.0,0.0
1098,VA,FRANKLIN COUNTY,203 - HODGESVILLE,0.0,0.0
1099,VA,FRANKLIN COUNTY,204 - DUDLEY,0.0,0.0
1100,VA,FRANKLIN COUNTY,301 - SNOW CREEK,0.0,0.0
1101,VA,FRANKLIN COUNTY,302 - FORK MOUNTAIN,0.0,0.0
1102,VA,FRANKLIN COUNTY,303 - SONTAG,0.0,0.0
1103,VA,FRANKLIN COUNTY,304 - DICKINSON,136.0,182.0
1104,VA,FRANKLIN COUNTY,401 - HENRY,0.0,0.0
1105,VA,FRANKLIN COUNTY,402 - FERRUM,224.0,149.0
1106,VA,FRANKLIN COUNTY,403 - ENDICOTT,0.0,0.0
1107,VA,FRANKLIN COUNTY,501 - WAIDSBORO,0.0,0.0
1108,VA,FRANKLIN COUNTY,502 - CALLAWAY,0.0,0.0
1109,VA,FRANKLIN COUNTY,503 - BOWMANS,0.0,0.0
1110,VA,FRANKLIN COUNTY,504 - GOGGINSVILLE,0.0,0.0
1111,VA,FRANKLIN COUNTY,601 - BOONES MILL,558.0,311.0
1112,VA,FRANKLIN COUNTY,602 - BONBROOK,509.0,253.0
1113,VA,FRANKLIN COUNTY,603 - COOPERS COVE,423.0,170.0
1114,VA,FRANKLIN COUNTY,701 - ROCKY MOUNT EAST,0.0,0.0
1115,VA,FRANKLIN COUNTY,702 - ROCKY MOUNT WEST,0.0,0.0
1116,VA,FRANKLIN COUNTY,703 - ROCKY MOUNT SOUTH,0.0,0.0
1117,VA,GREENE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1118,VA,GREENE COUNTY,## Provisional,,2.0
1119,VA,GREENE COUNTY,101 - DYKE,0.0,0.0
1120,VA,GREENE COUNTY,102 - SWIFT RUN,0.0,0.0
1121,VA,GREENE COUNTY,201 - RUCKERSVILLE,0.0,0.0
1122,VA,GREENE COUNTY,301 - STANARDSVILLE,0.0,0.0
1123,VA,GREENE COUNTY,401 - MIDWAY,873.0,474.0
1124,VA,HALIFAX COUNTY,# AB - Central Absentee Precinct,182.0,147.0
1125,VA,HALIFAX COUNTY,## Provisional,3.0,2.0
1126,VA,HALIFAX COUNTY,101 - CHILDREY,0.0,0.0
1127,VA,HALIFAX COUNTY,102 - LIBERTY,118.0,109.0
1128,VA,HALIFAX COUNTY,103 - REPUBLICAN GROVE,0.0,0.0
1129,VA,HALIFAX COUNTY,201 - CLAYS MILL,183.0,110.0
1130,VA,HALIFAX COUNTY,202 - CROSSROADS,0.0,0.0
1131,VA,HALIFAX COUNTY,203 - CLOVER,0.0,0.0
1132,VA,HALIFAX COUNTY,302 - MEADVILLE,62.0,161.0
1133,VA,HALIFAX COUNTY,304 - VERNON HILL,193.0,166.0
1134,VA,HALIFAX COUNTY,305 - SINAI,0.0,0.0
1135,VA,HALIFAX COUNTY,401 - COURTHOUSE,303.0,332.0
1136,VA,HALIFAX COUNTY,403 - CENTER,419.0,190.0
1137,VA,HALIFAX COUNTY,502 - DAN RIVER,0.0,0.0
1138,VA,HALIFAX COUNTY,503 - SCOTTSBURG,241.0,109.0
1139,VA,HALIFAX COUNTY,601 - BLACK WALNUT,0.0,0.0
1140,VA,HALIFAX COUNTY,603 - MT CARMEL,303.0,346.0
1141,VA,HALIFAX COUNTY,605 - UNION,114.0,84.0
1142,VA,HALIFAX COUNTY,701 - HYCO,0.0,0.0
1143,VA,HALIFAX COUNTY,702 - MIDWAY,0.0,0.0
1144,VA,HALIFAX COUNTY,703 - VIRGILINA,0.0,0.0
1145,VA,HALIFAX COUNTY,801 - SOUTH BOSTON,146.0,337.0
1146,VA,HALIFAX COUNTY,802 - SOUTH BOSTON WEST,0.0,0.0
1147,VA,HENRY COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1148,VA,HENRY COUNTY,## Provisional,0.0,0.0
1149,VA,HENRY COUNTY,302 - AXTON,0.0,0.0
1150,VA,HENRY COUNTY,303 - IRISBURG,0.0,0.0
1151,VA,HENRY COUNTY,304 - MOUNT OLIVET,0.0,0.0
1152,VA,HENRY COUNTY,305 - MOUNTAIN VALLEY,178.0,190.0
1153,VA,HENRY COUNTY,405 - MOUNTAIN VIEW,0.0,0.0
1154,VA,HENRY COUNTY,505 - DYERS STORE,29.0,12.0
1155,VA,HENRY COUNTY,603 - RIDGEWAY #1,0.0,0.0
1156,VA,LUNENBURG COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1157,VA,LUNENBURG COUNTY,101 - PLYMOUTH,272.0,106.0
1158,VA,LUNENBURG COUNTY,201 - BROWNS STORE,0.0,0.0
1159,VA,LUNENBURG COUNTY,301 - ROSEBUD,165.0,74.0
1160,VA,LUNENBURG COUNTY,302 - FLAT ROCK,138.0,114.0
1161,VA,LUNENBURG COUNTY,401 - ARROWHEAD GUN CLUB,0.0,0.0
1162,VA,LUNENBURG COUNTY,402 - PLEASANT GROVE,163.0,107.0
1163,VA,LUNENBURG COUNTY,501 - REEDY CREEK,0.0,0.0
1164,VA,LUNENBURG COUNTY,502 - PEOPLES COMMUNITY CENTER,82.0,201.0
1165,VA,LUNENBURG COUNTY,601 - HOUNDS CREEK,0.0,0.0
1166,VA,LUNENBURG COUNTY,701 - MEHERRIN FIRE DEPARTMENT,0.0,0.0
1167,VA,LUNENBURG COUNTY,702 - VICTORIA PUBLIC LIBRARY,0.0,0.0
1168,VA,MADISON COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1169,VA,MADISON COUNTY,001 - OAK PARK,254.0,181.0
1170,VA,MADISON COUNTY,002 - RADIANT,0.0,0.0
1171,VA,MADISON COUNTY,003 - ROCHELLE,222.0,89.0
1172,VA,MADISON COUNTY,004 - GRAVES MILL,0.0,0.0
1173,VA,MADISON COUNTY,005 - MADISON,442.0,261.0
1174,VA,MADISON COUNTY,006 - WOLFTOWN,0.0,0.0
1175,VA,MADISON COUNTY,007 - BRIGHTWOOD,0.0,0.0
1176,VA,MADISON COUNTY,008 - CRIGLERSVILLE,0.0,0.0
1177,VA,MADISON COUNTY,009 - ETLAN,0.0,0.0
1178,VA,MECKLENBURG COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1179,VA,MECKLENBURG COUNTY,## Provisional,0.0,0.0
1180,VA,MECKLENBURG COUNTY,101 - WRIGHTS STORE,0.0,0.0
1181,VA,MECKLENBURG COUNTY,102 - PEARSONS STORE,95.0,44.0
1182,VA,MECKLENBURG COUNTY,103 - SOUTH CLARKSVILLE,0.0,0.0
1183,VA,MECKLENBURG COUNTY,201 - BOYDTON,0.0,0.0
1184,VA,MECKLENBURG COUNTY,202 - BLUESTONE SENIOR HIGH SCHOOL,0.0,0.0
1185,VA,MECKLENBURG COUNTY,203 - CHASE CITY VFW POST,0.0,0.0
1186,VA,MECKLENBURG COUNTY,301 - BRACEY,404.0,148.0
1187,VA,MECKLENBURG COUNTY,302 - LACROSSE,0.0,0.0
1188,VA,MECKLENBURG COUNTY,401 - AMERICAN LEGION HALL,0.0,0.0
1189,VA,MECKLENBURG COUNTY,402 - PARK VIEW MIDDLE SCHOOL,0.0,0.0
1190,VA,MECKLENBURG COUNTY,501 - SOUTH HILL,0.0,0.0
1191,VA,MECKLENBURG COUNTY,601 - BASKERVILLE,192.0,133.0
1192,VA,MECKLENBURG COUNTY,602 - UNION LEVEL,147.0,33.0
1193,VA,MECKLENBURG COUNTY,603 - SMITH CROSSROADS,0.0,0.0
1194,VA,MECKLENBURG COUNTY,604 - LAKE GASTON,0.0,0.0
1195,VA,MECKLENBURG COUNTY,701 - CHASE CITY,0.0,0.0
1196,VA,MECKLENBURG COUNTY,702 - SUNSHINE,0.0,0.0
1197,VA,MECKLENBURG COUNTY,801 - FINCHLEY,0.0,0.0
1198,VA,MECKLENBURG COUNTY,802 - BLUESTONE,0.0,0.0
1199,VA,MECKLENBURG COUNTY,803 - CHASE CITY ELEMENTARY SCHOOL,0.0,0.0
1200,VA,MECKLENBURG COUNTY,901 - AVERETT,0.0,0.0
1201,VA,MECKLENBURG COUNTY,902 - BUFFALO SPRINGS,0.0,0.0
1202,VA,MECKLENBURG COUNTY,903 - CLARKSVILLE,515.0,227.0
1203,VA,NELSON COUNTY,# AB - Central Absentee Precinct,102.0,119.0
1204,VA,NELSON COUNTY,## Provisional,0.0,0.0
1205,VA,NELSON COUNTY,101 - ROCKFISH,444.0,526.0
1206,VA,NELSON COUNTY,201 - LOVINGSTON,0.0,0.0
1207,VA,NELSON COUNTY,202 - SCHUYLER,136.0,166.0
1208,VA,NELSON COUNTY,301 - SHIPMAN,0.0,0.0
1209,VA,NELSON COUNTY,302 - GLADSTONE,39.0,57.0
1210,VA,NELSON COUNTY,401 - ROSELAND,0.0,0.0
1211,VA,NELSON COUNTY,402 - MONTEBELLO,0.0,0.0
1212,VA,NELSON COUNTY,501 - FABER,0.0,0.0
1213,VA,NELSON COUNTY,502 - NELLYSFORD,440.0,491.0
1214,VA,PITTSYLVANIA COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1215,VA,PITTSYLVANIA COUNTY,## Provisional,0.0,0.0
1216,VA,PITTSYLVANIA COUNTY,103 - TWIN SPRINGS,0.0,0.0
1217,VA,PITTSYLVANIA COUNTY,105 - CHATHAM,0.0,0.0
1218,VA,PITTSYLVANIA COUNTY,106 - TUNSTALL,0.0,0.0
1219,VA,PITTSYLVANIA COUNTY,108 - WEST BLAIRS,0.0,0.0
1220,VA,PITTSYLVANIA COUNTY,201 - CALLANDS,354.0,156.0
1221,VA,PITTSYLVANIA COUNTY,202- BEARSKIN,0.0,0.0
1222,VA,PITTSYLVANIA COUNTY,204 - SANDY LEVEL,0.0,0.0
1223,VA,PITTSYLVANIA COUNTY,206 - CLIMAX,0.0,0.0
1224,VA,PITTSYLVANIA COUNTY,207 - GRETNA,0.0,0.0
1225,VA,PITTSYLVANIA COUNTY,301 - CENTRAL,169.0,335.0
1226,VA,PITTSYLVANIA COUNTY,305 - RICEVILLE,0.0,0.0
1227,VA,PITTSYLVANIA COUNTY,307 - EAST BLAIRS,0.0,0.0
1228,VA,PITTSYLVANIA COUNTY,308 - MT AIRY,0.0,0.0
1229,VA,PITTSYLVANIA COUNTY,309 - EAST GRETNA,0.0,0.0
1230,VA,PITTSYLVANIA COUNTY,402 - KEELING,0.0,0.0
1231,VA,PITTSYLVANIA COUNTY,404 - KENTUCK,714.0,289.0
1232,VA,PITTSYLVANIA COUNTY,405 - RINGGOLD,0.0,0.0
1233,VA,PITTSYLVANIA COUNTY,501 - HURT,479.0,302.0
1234,VA,PITTSYLVANIA COUNTY,502 - MOTLEY SYCAMORE,525.0,321.0
1235,VA,PITTSYLVANIA COUNTY,503 - RENAN,0.0,0.0
1236,VA,PITTSYLVANIA COUNTY,603 - STONY MILL,418.0,199.0
1237,VA,PITTSYLVANIA COUNTY,604 - SWANSONVILLE,0.0,0.0
1238,VA,PITTSYLVANIA COUNTY,605 - WHITMELL,310.0,180.0
1239,VA,PITTSYLVANIA COUNTY,606 - BROSVILLE,0.0,0.0
1240,VA,PITTSYLVANIA COUNTY,607 - DRY FORK,208.0,79.0
1241,VA,PITTSYLVANIA COUNTY,702 - BACHELORS HALL,0.0,0.0
1242,VA,PITTSYLVANIA COUNTY,703 - FERRY ROAD,0.0,0.0
1243,VA,PITTSYLVANIA COUNTY,704 - MT HERMON,800.0,372.0
1244,VA,PITTSYLVANIA COUNTY,705 - MT CROSS,392.0,129.0
1245,VA,PRINCE EDWARD COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1246,VA,PRINCE EDWARD COUNTY,## Provisional,0.0,0.0
1247,VA,PRINCE EDWARD COUNTY,101 - FARMVILLE,0.0,0.0
1248,VA,PRINCE EDWARD COUNTY,201 - LOCKETT,383.0,358.0
1249,VA,PRINCE EDWARD COUNTY,301 - LEIGH,167.0,235.0
1250,VA,PRINCE EDWARD COUNTY,302 - MT PLEASANT,0.0,0.0
1251,VA,PRINCE EDWARD COUNTY,401 - HAMPDEN,0.0,0.0
1252,VA,PRINCE EDWARD COUNTY,501 - DARLINGTON HTS,214.0,120.0
1253,VA,PRINCE EDWARD COUNTY,502 - BUFFALO HTS,0.0,0.0
1254,VA,PRINCE EDWARD COUNTY,601 - PROSPECT,0.0,0.0
1255,VA,PRINCE EDWARD COUNTY,701 - WEST END,0.0,0.0
1256,VA,PRINCE EDWARD COUNTY,801 - CENTER,0.0,0.0
1257,VA,RAPPAHANNOCK COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1258,VA,RAPPAHANNOCK COUNTY,## Provisional,0.0,0.0
1259,VA,RAPPAHANNOCK COUNTY,101 - WASHINGTON,0.0,0.0
1260,VA,RAPPAHANNOCK COUNTY,201 - AMISSVILLE,0.0,0.0
1261,VA,RAPPAHANNOCK COUNTY,301 - SPERRYVILLE,0.0,0.0
1262,VA,RAPPAHANNOCK COUNTY,401 - SCRABBLE,0.0,0.0
1263,VA,RAPPAHANNOCK COUNTY,501 - CHESTER GAP,153.0,65.0
1264,VA,RAPPAHANNOCK COUNTY,502 - FLINT HILL,0.0,0.0
1265,VA,AMHERST COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1266,VA,AMHERST COUNTY,## Provisional,0.0,0.0
1267,VA,AMHERST COUNTY,101 - WRIGHT SHOP,219.0,325.0
1268,VA,AMHERST COUNTY,102 - NEW GLASGOW,0.0,0.0
1269,VA,AMHERST COUNTY,103 - COOLWELL,0.0,0.0
1270,VA,AMHERST COUNTY,201 - COURT HOUSE,0.0,0.0
1271,VA,AMHERST COUNTY,202 - TEMPERANCE,0.0,0.0
1272,VA,AMHERST COUNTY,301 - MONROE,0.0,0.0
1273,VA,AMHERST COUNTY,302 - ELON,0.0,0.0
1274,VA,AMHERST COUNTY,303 - PLEASANT VIEW,200.0,94.0
1275,VA,AMHERST COUNTY,401 - AMELON,0.0,0.0
1276,VA,AMHERST COUNTY,402 - LONCO,0.0,0.0
1277,VA,AMHERST COUNTY,501 - MADISON,0.0,0.0
1278,VA,AUGUSTA COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1279,VA,AUGUSTA COUNTY,## Provisional,0.0,0.0
1280,VA,AUGUSTA COUNTY,101 - JOLIVUE,0.0,0.0
1281,VA,AUGUSTA COUNTY,102 - STUARTS DRAFT ELEMENTARY,372.0,164.0
1282,VA,AUGUSTA COUNTY,103 - VERONA,0.0,0.0
1283,VA,AUGUSTA COUNTY,201 - CRIMORA,0.0,0.0
1284,VA,AUGUSTA COUNTY,202 - NEW HOPE,0.0,0.0
1285,VA,AUGUSTA COUNTY,203 - WEYERS CAVE,0.0,0.0
1286,VA,AUGUSTA COUNTY,301 - FORT DEFIANCE,0.0,0.0
